"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"366","2026-07-19T02:28:21.4355190+00:00","0.4655","214.848","213.504","46","604","28","2099","908.539","18","1809.344","681.355","9","74.77","13.641"
"367","2026-07-19T02:28:22.4209177+00:00","0.1586","214.781","213.441","46","604","28","2098.895","908.438","18","1809.344","681.355","9","74.77","13.641"
"368","2026-07-19T02:28:23.4242877+00:00","0.545","213.805","212.477","46","604","28","2098.996","908.633","18","1809.344","681.355","9","74.77","13.641"
"369","2026-07-19T02:28:24.4293625+00:00","0.3109","213.789","212.418","48","606","28","2099.125","908.711","18","1809.344","681.355","9","74.77","13.641"
"370","2026-07-19T02:28:25.4350481+00:00","1.3206","213.82","212.578","49","608","28","2098.055","907.695","18","1809.344","681.355","9","74.77","13.641"
"371","2026-07-19T02:28:26.4285738+00:00","0.6291","213.582","212.211","48","608","28","2099.09","908.676","18","1809.344","681.355","9","74.77","13.641"
"372","2026-07-19T02:28:27.4388115+00:00","0.928","215.781","214.605","48","606","28","2098.898","908.586","18","1809.344","681.355","9","74.77","13.641"
"373","2026-07-19T02:28:28.4233862+00:00","0","215.855","214.66","48","608","28","2097.824","907.309","18","1809.344","681.355","9","74.77","13.641"
"374","2026-07-19T02:28:29.4330032+00:00","0.3869","215.488","214.305","46","604","28","2098.801","908.488","18","1809.344","681.355","9","74.77","13.641"
"375","2026-07-19T02:28:30.4287699+00:00","0.3923","215.41","214.168","46","604","28","2112.594","923.473","18","1822.414","695.664","9","74.77","13.641"
"376","2026-07-19T02:28:31.4242061+00:00","0.4709","215.367","214.191","46","604","28","2114.492","924.91","18","1824.355","697.078","9","74.77","13.641"
"377","2026-07-19T02:28:32.4337518+00:00","0.2322","215.457","214.148","46","604","28","2114.75","925.09","18","1824.355","697.078","9","74.77","13.641"
"378","2026-07-19T02:28:33.4270228+00:00","0.7079","215.688","214.391","48","608","28","2114.938","925.402","18","1824.355","697.078","9","74.77","13.641"
"379","2026-07-19T02:28:34.4223659+00:00","0.4709","215.758","214.469","48","608","28","2114.879","925.164","18","1824.336","697.039","9","74.77","13.641"
"380","2026-07-19T02:28:35.4338632+00:00","0.4634","217.164","216.203","47","606","28","2116.113","926.562","18","1824.18","696.719","9","74.77","13.641"
"381","2026-07-19T02:28:36.4286056+00:00","0.8639","215.781","214.488","48","606","28","2114.73","924.848","18","1824.18","696.719","9","74.77","13.641"
"382","2026-07-19T02:28:37.4328622+00:00","0.4668","215.582","214.25","47","606","28","2114.531","924.609","18","1824.18","696.719","9","74.77","13.641"
"383","2026-07-19T02:28:38.4252744+00:00","0.5511","215.535","214.199","46","604","28","2114.531","924.605","18","1824.18","696.719","9","74.77","13.641"
"384","2026-07-19T02:28:39.4262246+00:00","0.1561","215.297","213.945","46","604","28","2114.312","924.371","18","1824.18","696.719","9","74.77","13.641"
"385","2026-07-19T02:28:40.4355025+00:00","0.4644","215.453","214.176","46","604","28","2114.402","924.535","18","1824.18","696.719","9","74.77","13.641"
"386","2026-07-19T02:28:41.4336521+00:00","0.1565","215.34","214.016","47","605","28","2114.355","924.434","18","1824.18","696.719","9","74.77","13.641"
"387","2026-07-19T02:28:42.4293542+00:00","1.2554","215.684","214.398","48","608","28","2114.641","924.766","18","1824.18","696.719","9","74.77","13.641"
"388","2026-07-19T02:28:43.4322617+00:00","0.3116","215.438","214.137","48","608","28","2114.465","924.574","18","1824.18","696.719","9","74.77","13.641"
"389","2026-07-19T02:28:44.4285816+00:00","0.941","215.504","214.23","46","604","28","2114.508","924.613","18","1824.18","696.719","9","74.77","13.641"
"390","2026-07-19T02:28:45.4254198+00:00","0","215.18","213.871","47","606","28","2113.922","923.602","18","1824.082","696.52","9","74.453","13.012"
"391","2026-07-19T02:28:46.4384351+00:00","0.6941","215.414","214.172","46","604","28","2113.707","923.125","18","1823.891","696.137","9","74.328","12.77"
"392","2026-07-19T02:28:47.4250792+00:00","0.0792","215.184","213.82","45","602","28","2113.41","922.734","18","1823.891","696.137","9","74.328","12.77"
"393","2026-07-19T02:28:48.4343537+00:00","0.387","215.316","214.035","45","602","28","2113.535","922.941","18","1823.891","696.137","9","74.328","12.77"
"394","2026-07-19T02:28:49.4271350+00:00","0.3148","215.379","214.016","45","602","28","2113.465","922.586","18","1823.715","695.758","9","74.328","12.77"
"395","2026-07-19T02:28:50.4345398+00:00","0.7755","215.613","214.355","46","604","28","2113.715","922.906","18","1823.715","695.758","9","74.328","12.77"
"396","2026-07-19T02:28:51.4335923+00:00","0.1564","215.449","214.133","47","606","28","2113.516","922.676","18","1823.715","695.758","9","74.328","12.77"
"397","2026-07-19T02:28:52.4365980+00:00","1.402","215.219","214.055","47","606","28","2113.645","922.902","18","1823.715","695.758","9","74.328","12.77"
"398","2026-07-19T02:28:53.4293298+00:00","0.6296","215.082","213.738","46","604","28","2113.156","922.297","18","1823.715","695.758","9","74.328","12.77"
"399","2026-07-19T02:28:54.4215618+00:00","0.2362","213.965","212.574","47","604","28","2112.227","921.48","18","1823.715","695.758","9","74.328","12.77"
"400","2026-07-19T02:28:55.4263637+00:00","0.8553","213.77","212.352","46","604","28","2112.996","922.145","18","1823.715","695.758","9","74.328","12.77"
"401","2026-07-19T02:28:56.4323069+00:00","0.1553","215.473","214.109","45","602","28","2111.602","920.641","18","1823.715","695.758","9","74.328","12.77"
"402","2026-07-19T02:28:57.4346474+00:00","0.5456","215.516","214.25","45","602","28","2113.559","922.777","18","1823.715","695.758","9","74.328","12.77"
"403","2026-07-19T02:28:58.4255576+00:00","0.0788","215.422","214.121","45","602","28","2113.465","922.648","18","1823.715","695.758","9","74.328","12.77"
"404","2026-07-19T02:28:59.4321042+00:00","0.5433","215.531","214.254","46","604","28","2113.574","922.781","18","1823.715","695.758","9","74.328","12.77"
"405","2026-07-19T02:29:00.4253062+00:00","0.236","215.715","214.453","47","608","28","2113.766","922.988","18","1823.715","695.758","9","74.328","12.77"
"406","2026-07-19T02:29:01.4372668+00:00","0.6176","215.691","214.434","47","606","28","2113.738","922.961","18","1823.715","695.758","9","74.328","12.77"
"407","2026-07-19T02:29:02.4320717+00:00","0.7853","215.535","214.191","46","604","28","2113.578","922.719","18","1823.715","695.758","9","74.328","12.77"
"408","2026-07-19T02:29:03.4253331+00:00","0.7866","215.582","214.375","47","604","28","2113.625","922.902","18","1823.715","695.758","9","74.328","12.77"
"409","2026-07-19T02:29:04.4313476+00:00","0.233","215.773","214.484","46","604","28","2113.816","923.012","18","1823.715","695.758","9","74.328","12.77"
"410","2026-07-19T02:29:05.4283335+00:00","0.5485","217.133","216.223","45","602","28","2115.211","924.758","18","1823.715","695.758","9","74.328","12.77"
"411","2026-07-19T02:29:06.4260909+00:00","0.0783","215.387","214.059","45","602","28","2113.445","922.602","18","1823.715","695.758","9","74.328","12.77"
"412","2026-07-19T02:29:07.4235691+00:00","0.3916","215.32","214.109","45","602","28","2113.434","922.668","18","1823.715","695.758","9","74.328","12.77"
"413","2026-07-19T02:29:08.4274104+00:00","0.3113","215.418","214.074","46","604","28","2113.488","922.629","18","1823.715","695.758","9","74.328","12.77"
"414","2026-07-19T02:29:09.4201699+00:00","0.1574","215.473","214.156","47","606","28","2113.516","922.684","18","1823.715","695.758","9","74.328","12.77"
"415","2026-07-19T02:29:10.4244099+00:00","0.778","215.414","214.195","47","606","28","2113.496","922.762","18","1823.715","695.758","9","74.328","12.77"
"416","2026-07-19T02:29:11.4285355+00:00","0.0778","215.465","214.156","47","606","28","2113.535","922.711","18","1823.715","695.758","9","74.328","12.77"
"417","2026-07-19T02:29:12.4393538+00:00","0.3864","215.105","213.84","46","604","28","2113.496","922.688","18","1823.715","695.758","9","74.328","12.77"
"418","2026-07-19T02:29:13.4329713+00:00","0.2359","214.863","213.527","46","604","28","2113.227","922.348","18","1823.715","695.758","9","74.328","12.77"
"419","2026-07-19T02:29:14.4267396+00:00","0.7075","214.961","213.66","45","602","28","2113.004","922.188","18","1823.715","695.758","9","74.328","12.77"
"420","2026-07-19T02:29:15.4363174+00:00","0.0774","214.809","213.445","45","602","28","2112.883","922.004","18","1823.715","695.758","9","74.328","12.77"
"421","2026-07-19T02:29:16.4293086+00:00","0.5507","214.859","213.574","45","602","28","2112.914","922.113","18","1823.715","695.758","9","74.328","12.77"
"422","2026-07-19T02:29:17.4333273+00:00","0.2334","214.848","213.531","47","604","28","2113.211","922.387","18","1823.715","695.758","9","74.328","12.77"
"423","2026-07-19T02:29:18.4343130+00:00","0.3122","213.773","212.547","48","606","28","2113.07","922.371","18","1823.715","695.758","9","74.328","12.77"
"424","2026-07-19T02:29:19.4235761+00:00","0.3949","215.879","214.594","47","606","28","2111.734","920.824","18","1823.715","695.758","9","74.328","12.77"
"425","2026-07-19T02:29:20.4328009+00:00","0.9289","215.609","214.434","47","606","28","2111.797","921.031","18","1823.715","695.758","9","74.328","12.77"
"426","2026-07-19T02:29:21.4353015+00:00","0.1559","215.707","214.383","46","604","28","2113.75","922.91","18","1823.715","695.758","9","74.328","12.77"
"427","2026-07-19T02:29:22.4309411+00:00","0.3139","215.441","214.062","45","602","28","2113.535","922.789","18","1823.715","695.758","9","74.328","12.77"
"428","2026-07-19T02:29:23.4257807+00:00","0.5497","215.406","214.055","45","602","28","2113.469","922.602","18","1823.715","695.758","9","74.328","12.77"
"429","2026-07-19T02:29:24.4322934+00:00","0.0776","215.32","213.949","45","602","28","2113.363","922.477","18","1823.715","695.758","9","74.328","12.77"
"430","2026-07-19T02:29:25.4280507+00:00","0.6277","215.367","214.047","45","602","28","2113.43","922.582","18","1823.715","695.758","9","74.328","12.77"
"431","2026-07-19T02:29:26.4226112+00:00","0.1571","215.512","214.188","47","606","28","2113.555","922.715","18","1823.715","695.758","9","74.328","12.77"
"432","2026-07-19T02:29:27.4252455+00:00","1.0909","215.781","214.539","47","606","28","2113.824","923.066","18","1823.715","695.758","9","74.328","12.77"
"433","2026-07-19T02:29:28.4318231+00:00","0.3105","216.289","214.941","46","604","28","2113.66","922.797","18","1823.715","695.758","9","74.328","12.77"
"434","2026-07-19T02:29:29.4382308+00:00","0.6986","215.484","214.238","47","604","28","2113.617","922.82","18","1823.715","695.758","9","74.328","12.77"
"435","2026-07-19T02:29:30.4316114+00:00","0.3146","215.543","214.191","46","604","28","2113.609","922.742","18","1823.715","695.758","9","74.328","12.77"
"436","2026-07-19T02:29:31.4262568+00:00","0.6284","215.293","214.012","45","602","28","2113.457","922.625","18","1823.715","695.758","9","74.328","12.77"
"437","2026-07-19T02:29:32.4349645+00:00","0","215.188","213.828","45","602","28","2113.23","922.355","18","1823.715","695.758","9","74.328","12.77"
"438","2026-07-19T02:29:33.4309592+00:00","0.6275","215.312","214.043","45","602","28","2113.367","922.582","18","1823.715","695.758","9","74.328","12.77"
"439","2026-07-19T02:29:34.4258635+00:00","0.0785","215.172","213.801","45","602","28","2113.348","922.461","18","1823.715","695.758","9","74.328","12.77"
"440","2026-07-19T02:29:35.4352434+00:00","0.3096","215.336","214.156","47","604","28","2113.41","922.715","18","1823.715","695.758","9","74.328","12.77"
"441","2026-07-19T02:29:36.4355394+00:00","0.8591","215.48","214.156","47","606","28","2113.543","922.703","18","1823.715","695.758","9","74.328","12.77"
"442","2026-07-19T02:29:37.4352765+00:00","0.1563","214.074","212.793","46","604","28","2113.434","922.68","18","1823.715","695.758","9","74.328","12.77"
"443","2026-07-19T02:29:38.4225941+00:00","0.8704","215.039","213.715","47","606","28","2113.117","922.277","18","1823.715","695.758","9","74.328","12.77"
"444","2026-07-19T02:29:39.4316267+00:00","0.2323","213.918","212.492","46","604","28","2112.141","921.211","18","1823.715","695.758","9","74.328","12.77"
"445","2026-07-19T02:29:40.4251128+00:00","0.6291","213.691","212.238","45","602","28","2112.762","921.867","18","1823.715","695.758","9","74.328","12.77"
"446","2026-07-19T02:29:41.4352782+00:00","0.1547","213.652","212.199","45","602","28","2111.793","920.824","18","1823.715","695.758","9","74.328","12.77"
"447","2026-07-19T02:29:42.4271756+00:00","0.3938","213.66","212.266","45","602","28","2111.805","920.895","18","1823.715","695.758","9","74.328","12.77"
"448","2026-07-19T02:29:43.4249583+00:00","0","215.559","214.246","45","602","28","2111.703","920.738","18","1823.715","695.758","9","74.328","12.77"
"449","2026-07-19T02:29:44.4306370+00:00","0.6992","215.75","214.496","47","606","28","2111.828","920.961","18","1823.715","695.758","9","74.328","12.77"
"450","2026-07-19T02:29:45.4392103+00:00","0.5422","215.75","214.473","47","606","28","2113.824","923.031","18","1823.715","695.758","9","74.328","12.77"
"451","2026-07-19T02:29:46.4304118+00:00","0.5517","215.703","214.418","46","604","28","2113.746","922.945","18","1823.715","695.758","9","74.328","12.77"
"452","2026-07-19T02:29:47.4346909+00:00","0.3112","215.75","214.484","47","606","28","2113.793","923.012","18","1823.715","695.758","9","74.328","12.77"
"453","2026-07-19T02:29:48.4261620+00:00","0.6304","215.684","214.418","46","604","28","2113.727","922.945","18","1823.715","695.758","9","74.328","12.77"
"454","2026-07-19T02:29:49.4385442+00:00","0.0772","215.434","214.148","45","602","28","2113.477","922.676","18","1823.715","695.758","9","74.328","12.77"
"455","2026-07-19T02:29:50.4274019+00:00","0","215.23","213.859","45","602","28","2113.305","922.434","18","1823.715","695.758","9","74.328","12.77"
"456","2026-07-19T02:29:51.4345325+00:00","0.543","215.418","214.094","44","600","28","2113.484","922.645","18","1823.715","695.758","9","74.328","12.77"
"457","2026-07-19T02:29:52.4311721+00:00","0.1568","215.32","213.938","44","600","28","2113.27","922.281","18","1823.621","695.574","9","74.328","12.77"
"458","2026-07-19T02:29:53.4302174+00:00","1.2512","215.875","214.559","46","604","28","2113.723","922.684","18","1823.512","695.355","9","74.328","12.77"
"459","2026-07-19T02:29:54.4373419+00:00","0.3103","215.516","214.18","46","604","28","2113.355","922.305","18","1823.512","695.355","9","74.328","12.77"
"460","2026-07-19T02:29:55.4312951+00:00","0.5502","215.609","214.273","45","602","28","2113.48","922.426","18","1823.512","695.355","9","74.328","12.77"
"461","2026-07-19T02:29:56.4227528+00:00","0.3152","215.434","214.07","45","602","28","2113.273","921.934","18","1823.34","694.922","9","74.328","12.77"
"462","2026-07-19T02:29:57.4300488+00:00","0.5429","215.609","214.332","45","602","28","2113.277","922.023","18","1823.34","694.922","9","74.328","12.77"
"463","2026-07-19T02:29:58.4226769+00:00","0.3148","215.355","213.973","44","600","28","2113.023","921.664","18","1823.34","694.922","9","74.328","12.77"
"464","2026-07-19T02:29:59.4374080+00:00","0.4619","215.457","214.145","44","600","28","2113.125","921.836","18","1823.34","694.922","9","74.328","12.77"
"465","2026-07-19T02:30:00.4276717+00:00","0.1578","215.414","214.082","44","600","28","2113.082","921.773","18","1823.34","694.922","9","74.328","12.77"
"466","2026-07-19T02:30:01.4270684+00:00","0.469","215.27","214.012","44","600","28","2113.121","921.875","18","1823.34","694.922","9","74.328","12.77"
"467","2026-07-19T02:30:02.4234755+00:00","0.0784","215.391","214.047","45","602","28","2113.16","921.84","18","1823.34","694.922","9","74.328","12.77"
"468","2026-07-19T02:30:03.4356646+00:00","0.7718","215.551","214.348","46","604","28","2113.219","922.039","18","1823.34","694.922","9","74.328","12.77"
"469","2026-07-19T02:30:04.4361130+00:00","0.0781","215.605","214.246","45","602","28","2113.277","921.941","18","1823.34","694.922","9","74.328","12.77"
"470","2026-07-19T02:30:05.4320260+00:00","0.8629","217.023","216.051","46","604","28","2114.691","923.742","18","1823.34","694.922","9","74.328","12.77"
"471","2026-07-19T02:30:06.4263005+00:00","0.4714","215.543","214.266","45","602","28","2113.227","921.945","18","1823.34","694.922","9","74.328","12.77"
"472","2026-07-19T02:30:07.4284461+00:00","0.2339","215.176","213.793","44","600","28","2112.891","921.531","18","1823.34","694.922","9","74.328","12.77"
"473","2026-07-19T02:30:08.4203552+00:00","0.6301","215.305","213.988","44","600","28","2113.004","921.711","18","1823.34","694.922","9","74.328","12.77"
"474","2026-07-19T02:30:09.4307420+00:00","0.3866","214.895","213.512","44","600","28","2112.84","921.48","18","1823.34","694.922","9","74.328","12.77"
"475","2026-07-19T02:30:10.4364935+00:00","0.4661","214.996","213.73","45","602","28","2112.734","921.492","18","1823.34","694.922","9","74.328","12.77"
"476","2026-07-19T02:30:11.4249368+00:00","0.7904","214.988","213.652","46","604","28","2112.688","921.375","18","1823.34","694.922","9","74.328","12.77"
"477","2026-07-19T02:30:12.4334901+00:00","0.4648","213.547","212.254","46","604","28","2112.617","921.621","18","1823.34","694.922","9","74.328","12.77"
"478","2026-07-19T02:30:13.4325143+00:00","0.3128","213.594","212.156","45","602","28","2112.566","921.234","18","1823.34","694.922","9","74.328","12.77"
"479","2026-07-19T02:30:14.4405813+00:00","0.775","215.711","214.426","45","602","28","2111.43","920.016","18","1823.34","694.922","9","74.328","12.77"
"480","2026-07-19T02:30:15.4292500+00:00","0.3161","215.539","214.148","44","600","28","2111.223","919.781","18","1823.34","694.922","9","74.328","12.77"
"481","2026-07-19T02:30:16.4391571+00:00","0.5415","215.434","214.188","44","600","28","2113.102","921.879","18","1823.34","694.922","9","74.328","12.77"
"482","2026-07-19T02:30:17.4285984+00:00","0.079","215.422","214.039","44","600","28","2111.207","919.766","18","1823.34","694.922","9","74.328","12.77"
"483","2026-07-19T02:30:18.4373049+00:00","0.5422","215.371","214.145","44","600","28","2113.09","921.844","18","1823.34","694.922","9","74.328","12.77"
"484","2026-07-19T02:30:19.4313425+00:00","0.4716","215.453","214.203","45","602","28","2113.121","921.895","18","1823.34","694.922","9","74.328","12.77"
"485","2026-07-19T02:30:20.4249519+00:00","0.8649","215.566","214.367","45","602","28","2113.266","922.117","18","1823.34","694.922","9","74.328","12.77"
"486","2026-07-19T02:30:21.4304943+00:00","0.4662","215.762","214.52","45","602","28","2113.43","922.211","18","1823.34","694.922","9","74.328","12.77"
"487","2026-07-19T02:30:22.4243982+00:00","0.1572","215.449","214.086","45","602","28","2113.301","922.105","18","1823.34","694.922","9","74.328","12.77"
"488","2026-07-19T02:30:23.4340061+00:00","0.7738","215.543","214.25","45","602","28","2113.23","921.961","18","1823.34","694.922","9","74.328","12.77"
"489","2026-07-19T02:30:24.4378169+00:00","0.1557","215.25","213.867","44","600","28","2112.918","921.559","18","1823.34","694.922","9","74.328","12.77"
"490","2026-07-19T02:30:25.4385128+00:00","0.3123","215.395","214.078","44","600","28","2113.062","921.77","18","1823.34","694.922","9","74.328","12.77"
"491","2026-07-19T02:30:26.4370956+00:00","0.1565","215.246","213.863","44","600","28","2112.914","921.555","18","1823.34","694.922","9","74.328","12.77"
"492","2026-07-19T02:30:27.4391567+00:00","0.7017","215.391","214.074","44","600","28","2113.059","921.766","18","1823.34","694.922","9","74.328","12.77"
"493","2026-07-19T02:30:28.4232002+00:00","0.1588","215.617","214.289","45","602","28","2113.316","922.027","18","1823.34","694.922","9","74.328","12.77"
"494","2026-07-19T02:30:29.4323395+00:00","0.929","216.059","214.789","46","604","28","2113.879","922.605","18","1823.34","694.922","9","74.328","12.77"
"495","2026-07-19T02:30:30.4258086+00:00","0.4718","215.391","214.035","45","602","28","2113.23","921.891","18","1823.34","694.922","9","74.328","12.77"
"496","2026-07-19T02:30:31.4264337+00:00","1.0931","215.801","214.492","46","604","28","2113.609","922.301","18","1823.34","694.922","9","74.328","12.77"
"497","2026-07-19T02:30:32.4272573+00:00","0.4684","215.52","214.164","45","602","28","2113.238","921.898","18","1823.34","694.922","9","74.328","12.77"
"498","2026-07-19T02:30:33.4345375+00:00","0.3878","215.352","214","44","600","28","2113.02","921.691","18","1823.34","694.922","9","74.328","12.77"
"499","2026-07-19T02:30:34.4402131+00:00","0.0777","215.277","213.891","44","600","28","2112.977","921.613","18","1823.34","694.922","9","74.328","12.77"
"500","2026-07-19T02:30:35.4352700+00:00","0.4711","216.684","215.742","45","600","28","2114.707","923.766","18","1823.34","694.922","9","74.328","12.77"
"501","2026-07-19T02:30:36.4213305+00:00","0.1585","214.938","213.551","44","600","28","2112.922","921.559","18","1823.34","694.922","9","74.328","12.77"
"502","2026-07-19T02:30:37.4279095+00:00","0.9314","215.117","213.836","46","602","28","2112.805","921.543","18","1823.34","694.922","9","74.328","12.77"
"503","2026-07-19T02:30:38.4317904+00:00","0.7782","215.156","213.832","46","604","28","2112.832","921.527","18","1823.34","694.922","9","74.328","12.77"
"504","2026-07-19T02:30:39.4207172+00:00","0.395","214.098","212.723","45","602","28","2112.711","921.422","18","1823.34","694.922","9","74.328","12.77"
"505","2026-07-19T02:30:40.4349888+00:00","0.9243","215.305","213.965","46","602","28","2112.973","921.656","18","1823.34","694.922","9","74.328","12.77"
"506","2026-07-19T02:30:41.4345728+00:00","0.1563","214.895","213.527","45","602","28","2112.617","921.352","18","1823.34","694.922","9","74.328","12.77"
"507","2026-07-19T02:30:42.4305547+00:00","0.6275","213.656","212.188","44","600","28","2112.516","921.148","18","1823.34","694.922","9","74.328","12.77"
"508","2026-07-19T02:30:43.4275740+00:00","0","215.348","213.965","44","600","28","2111.406","919.961","18","1823.34","694.922","9","74.328","12.77"
"509","2026-07-19T02:30:44.4275959+00:00","0.5469","215.453","214.086","44","600","28","2111.238","919.793","18","1823.34","694.922","9","74.328","12.77"
"510","2026-07-19T02:30:45.4285576+00:00","0.1561","215.258","213.875","44","600","28","2111.238","919.797","18","1823.34","694.922","9","74.328","12.77"
"511","2026-07-19T02:30:46.4374870+00:00","0.4646","215.836","214.516","46","604","28","2111.328","919.938","18","1823.34","694.922","9","74.328","12.77"
"512","2026-07-19T02:30:47.4272439+00:00","1.2629","215.68","214.344","46","604","28","2111.297","919.906","18","1823.34","694.922","9","74.328","12.77"
"513","2026-07-19T02:30:48.4217724+00:00","0.4713","215.84","214.496","45","602","28","2113.613","922.281","18","1823.34","694.922","9","74.328","12.77"
"514","2026-07-19T02:30:49.4384779+00:00","0.2305","215.609","214.273","46","604","28","2113.301","921.988","18","1823.34","694.922","9","74.328","12.77"
"515","2026-07-19T02:30:50.4303415+00:00","0.7089","215.848","214.512","45","602","28","2113.531","922.219","18","1823.34","694.922","9","74.328","12.77"
"516","2026-07-19T02:30:51.4263143+00:00","0.3922","215.41","214.031","44","600","28","2113.078","921.723","18","1823.34","694.922","9","74.328","12.77"
"517","2026-07-19T02:30:52.4325378+00:00","0.3882","215.363","214.039","44","600","28","2113.102","921.781","18","1823.34","694.922","9","74.328","12.77"
"518","2026-07-19T02:30:53.4252349+00:00","0.2361","215.352","213.965","44","600","28","2113.023","921.66","18","1823.34","694.922","9","74.328","12.77"
"519","2026-07-19T02:30:54.4345545+00:00","0.774","215.383","214.059","44","600","28","2113.051","921.75","18","1823.34","694.922","9","74.328","12.77"
"520","2026-07-19T02:30:55.4260263+00:00","0.2364","215.609","214.27","46","604","28","2113.297","921.98","18","1823.34","694.922","9","74.328","12.77"
"521","2026-07-19T02:30:56.4360145+00:00","0.5415","215.746","214.453","46","604","28","2113.414","922.145","18","1823.34","694.922","9","74.328","12.77"
"522","2026-07-19T02:30:57.4283961+00:00","0.6298","222.48","221.238","45","602","28","2120.238","929.02","18","1823.34","694.922","9","74.328","12.77"
"523","2026-07-19T02:30:58.4345569+00:00","0.7765","222.691","221.539","46","604","28","2120.82","929.738","18","1823.34","694.922","9","74.328","12.77"
"524","2026-07-19T02:30:59.4385630+00:00","0.0778","221.922","220.672","45","602","28","2119.59","928.363","18","1823.34","694.922","9","74.328","12.77"
"525","2026-07-19T02:31:00.4260543+00:00","0.712","225.676","224.621","44","600","28","2123.344","932.312","18","1823.34","694.922","9","74.328","12.77"
"526","2026-07-19T02:31:01.4249951+00:00","0.0782","225.953","224.797","44","600","28","2123.621","932.488","18","1823.34","694.922","9","74.328","12.77"
"527","2026-07-19T02:31:02.4334339+00:00","0.2324","225.074","223.926","44","600","28","2123.387","932.293","18","1823.34","694.922","9","74.328","12.77"
"528","2026-07-19T02:31:03.4273961+00:00","0.6288","225.203","224.047","44","600","28","2123.16","932.027","18","1823.34","694.922","9","74.328","12.77"
"529","2026-07-19T02:31:04.4274589+00:00","0.7812","225.008","223.906","46","604","28","2122.719","931.641","18","1823.34","694.922","9","74.328","12.77"
"530","2026-07-19T02:31:05.4293037+00:00","1.0917","226.945","226.395","46","604","28","2124.641","934.113","18","1823.34","694.922","9","74.328","12.77"
"531","2026-07-19T02:31:06.4385897+00:00","0.2322","228.594","227.516","45","602","28","2126.273","935.219","18","1823.34","694.922","9","74.328","12.77"
"532","2026-07-19T02:31:07.4260830+00:00","1.0285","228.652","227.598","46","604","28","2126.309","935.25","18","1823.34","694.922","9","74.328","12.77"
"533","2026-07-19T02:31:08.4336236+00:00","0.0775","227.207","226.043","45","602","28","2126.281","935.227","18","1823.34","694.922","9","74.328","12.77"
"534","2026-07-19T02:31:09.4234277+00:00","0.5525","226.918","225.727","44","600","28","2124.629","933.461","18","1823.34","694.922","9","74.328","12.77"
"535","2026-07-19T02:31:10.4336681+00:00","0.1547","227.02","225.828","44","600","28","2124.781","933.613","18","1823.34","694.922","9","74.328","12.77"
"536","2026-07-19T02:31:11.4393764+00:00","0.4661","229.266","228.246","44","600","28","2124.91","933.742","18","1823.34","694.922","9","74.328","12.77"
"537","2026-07-19T02:31:12.4355237+00:00","0.3137","228.863","227.754","44","600","28","2124.754","933.586","18","1823.34","694.922","9","74.328","12.77"
"538","2026-07-19T02:31:13.4377297+00:00","0.7795","229.215","228.203","47","604","28","2126.926","935.938","18","1823.34","694.922","9","74.328","12.77"
"539","2026-07-19T02:31:14.4315492+00:00","0.6289","229.188","228.129","46","604","28","2126.863","935.828","18","1823.34","694.922","9","74.328","12.77"
"540","2026-07-19T02:31:15.4276451+00:00","0.549","229.035","228","45","602","28","2126.73","935.711","18","1823.34","694.922","9","74.328","12.77"
"541","2026-07-19T02:31:16.4227221+00:00","0.2355","229.039","227.953","45","602","28","2126.73","935.66","18","1823.34","694.922","9","74.328","12.77"
"542","2026-07-19T02:31:17.4315638+00:00","0.5421","229.016","227.957","45","602","28","2126.684","935.648","18","1823.34","694.922","9","74.328","12.77"
"543","2026-07-19T02:31:18.4261980+00:00","0.1571","229.047","227.941","44","600","28","2126.715","935.633","18","1823.34","694.922","9","74.328","12.77"
"544","2026-07-19T02:31:19.4333430+00:00","0.3879","229.195","228.215","44","600","28","2126.895","935.914","18","1823.34","694.922","9","74.328","12.77"
"545","2026-07-19T02:31:20.4262840+00:00","0.236","229.09","228.008","44","600","28","2126.758","935.699","18","1823.34","694.922","9","74.328","12.77"
"546","2026-07-19T02:31:21.4208099+00:00","0.5499","228.703","227.66","44","600","28","2126.75","935.785","18","1823.34","694.922","9","74.328","12.77"
"547","2026-07-19T02:31:22.4285511+00:00","0.4651","228.926","227.836","45","602","28","2126.613","935.547","18","1823.34","694.922","9","74.328","12.77"
"548","2026-07-19T02:31:23.4348418+00:00","0.1553","228.914","227.855","46","604","28","2126.641","935.664","18","1823.34","694.922","9","74.328","12.77"
"549","2026-07-19T02:31:24.4259565+00:00","0.5518","229.199","228.141","45","602","28","2126.891","935.855","18","1823.34","694.922","9","74.328","12.77"
"550","2026-07-19T02:31:25.4312926+00:00","0.1554","229.066","227.977","45","602","28","2126.734","935.668","18","1823.34","694.922","9","74.328","12.77"
"551","2026-07-19T02:31:26.4408877+00:00","0.5417","228.98","228","45","602","28","2126.652","935.695","18","1823.34","694.922","9","74.328","12.77"
"552","2026-07-19T02:31:27.4255114+00:00","0.1587","228.691","227.582","44","600","28","2126.359","935.273","18","1823.34","694.922","9","74.328","12.77"
