"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"335","2026-07-19T01:42:53.7912232+00:00","1.1003","214.613","214.805","49","602","28","2094.707","897.266","18","1805.336","668.785","9","74.758","13.676"
"336","2026-07-19T01:42:54.7847422+00:00","0.3932","214.191","214.336","47","598","28","2094.797","897.297","18","1805.336","668.785","9","74.758","13.676"
"337","2026-07-19T01:42:55.7919156+00:00","0.7757","214.5","214.688","49","600","28","2094.598","897.152","18","1805.336","668.785","9","74.758","13.676"
"338","2026-07-19T01:42:56.7967026+00:00","0.311","213.863","213.973","46","596","28","2093.957","896.434","18","1805.336","668.785","9","74.758","13.676"
"339","2026-07-19T01:42:57.7944130+00:00","0.6264","212.895","212.93","46","596","28","2093.961","896.438","18","1805.336","668.785","9","74.758","13.676"
"340","2026-07-19T01:42:58.7935045+00:00","0.3128","212.75","212.773","46","596","28","2092.961","895.352","18","1805.336","668.785","9","74.758","13.676"
"341","2026-07-19T01:42:59.7858901+00:00","0.5511","214.582","214.734","47","598","28","2094.684","897.203","18","1805.336","668.785","9","74.758","13.676"
"342","2026-07-19T01:43:00.7914117+00:00","0.2331","213.793","213.93","47","598","28","2094.5","896.996","18","1805.336","668.785","9","74.758","13.676"
"343","2026-07-19T01:43:01.7863632+00:00","0.7067","212.832","212.941","49","602","28","2093.988","896.828","18","1805.344","669.031","9","74.758","13.676"
"344","2026-07-19T01:43:02.7827865+00:00","0.7056","212.797","212.906","49","602","28","2094.023","896.863","18","1805.348","669.074","9","74.758","13.676"
"345","2026-07-19T01:43:03.7954144+00:00","0.0772","212.668","212.844","47","598","28","2092.875","895.695","18","1805.348","669.074","9","74.758","13.676"
"346","2026-07-19T01:43:04.7920363+00:00","1.1758","212.582","212.934","49","600","28","2092.719","895.715","18","1805.348","669.074","9","74.758","13.676"
"347","2026-07-19T01:43:05.7869050+00:00","0.1571","214.227","214.582","46","596","28","2092.59","895.504","18","1805.348","669.074","9","74.758","13.676"
"348","2026-07-19T01:43:06.7867465+00:00","0.6251","214.758","215.086","46","600","28","2092.664","895.551","18","1805.348","669.074","9","74.758","13.676"
"349","2026-07-19T01:43:07.7969567+00:00","0","214.449","214.77","46","600","28","2093.23","895.812","18","1805.738","669.078","9","74.758","13.676"
"350","2026-07-19T01:43:08.7937156+00:00","0.9405","214.957","215.309","47","602","28","2093.062","895.59","18","1805.738","669.078","9","74.758","13.676"
"351","2026-07-19T01:43:09.7962472+00:00","0.3117","214.688","215.031","47","602","28","2095.25","897.852","18","1805.738","669.078","9","74.758","13.676"
"352","2026-07-19T01:43:10.7949575+00:00","1.2516","214.926","215.348","49","604","28","2095.438","898.113","18","1805.738","669.078","9","74.758","13.676"
"353","2026-07-19T01:43:11.7943051+00:00","0.7036","214.801","215.203","49","606","28","2096.273","897.934","18","1806.742","669.141","9","74.758","13.676"
"354","2026-07-19T01:43:12.7894902+00:00","1.256","214.781","215.145","47","602","28","2096.285","897.965","18","1806.742","669.141","9","74.758","13.676"
"355","2026-07-19T01:43:13.7880025+00:00","0.5477","214.977","215.375","49","606","28","2096.434","898.062","18","1806.742","669.141","9","74.758","13.676"
"356","2026-07-19T01:43:14.7966653+00:00","0.6196","214.562","214.895","46","600","28","2096.066","897.715","18","1806.742","669.141","9","74.758","13.676"
"357","2026-07-19T01:43:15.7993484+00:00","0.3117","214.48","214.793","46","600","28","2095.996","897.625","18","1806.742","669.141","9","74.758","13.676"
"358","2026-07-19T01:43:16.7878948+00:00","0.7113","214.422","214.77","46","600","28","2095.938","897.602","18","1806.742","669.141","9","74.758","13.676"
"359","2026-07-19T01:43:17.7916868+00:00","0.1557","214.656","214.992","47","602","28","2096.156","897.809","18","1806.742","669.141","9","74.758","13.676"
"360","2026-07-19T01:43:18.7980723+00:00","0.3881","214.473","214.852","47","602","28","2096","897.691","18","1806.742","669.141","9","74.758","13.676"
"361","2026-07-19T01:43:19.7875570+00:00","0.7896","214.652","215.043","49","606","28","2096.137","897.816","18","1806.742","669.141","9","74.758","13.676"
"362","2026-07-19T01:43:20.7965997+00:00","0.3871","214.379","214.691","46","600","28","2095.918","897.594","18","1806.742","669.141","9","74.758","13.676"
"363","2026-07-19T01:43:21.7884840+00:00","0.7876","214.031","214.402","48","604","28","2095.59","897.277","18","1806.742","669.141","9","74.758","13.676"
"364","2026-07-19T01:43:22.7875709+00:00","0.2346","213.695","214.016","46","600","28","2095.223","896.859","18","1806.742","669.141","9","74.758","13.676"
"365","2026-07-19T01:43:23.7867133+00:00","0.4692","213.844","214.168","46","600","28","2095.344","896.984","18","1806.742","669.141","9","74.758","13.676"
"366","2026-07-19T01:43:24.7866119+00:00","0","213.633","213.953","46","600","28","2095.133","896.77","18","1806.742","669.141","9","74.758","13.676"
"367","2026-07-19T01:43:25.7934700+00:00","0.6207","214.395","214.707","46","600","28","2095.934","897.562","18","1806.742","669.141","9","74.758","13.676"
"368","2026-07-19T01:43:26.7991576+00:00","0.1554","214.133","214.445","46","600","28","2095.668","897.297","18","1806.742","669.141","9","74.758","13.676"
"369","2026-07-19T01:43:27.7845282+00:00","0.8721","212.992","213.293","48","602","28","2096.242","897.93","18","1806.742","669.141","9","74.758","13.676"
"370","2026-07-19T01:43:28.7827982+00:00","0.4696","212.648","212.938","48","604","28","2096.363","897.996","18","1806.742","669.141","9","74.758","13.676"
"371","2026-07-19T01:43:29.7913514+00:00","0.5422","212.676","212.922","46","600","28","2094.285","895.848","18","1806.742","669.141","9","74.758","13.676"
"372","2026-07-19T01:43:30.7938313+00:00","0.0779","214.922","215.289","48","604","28","2094.129","895.727","18","1806.742","669.141","9","74.758","13.676"
"373","2026-07-19T01:43:31.7875333+00:00","0.7076","214.938","215.277","46","600","28","2096.438","898.094","18","1806.742","669.141","9","74.758","13.676"
"374","2026-07-19T01:43:32.7966958+00:00","0","214.668","214.98","46","600","28","2096.168","897.797","18","1806.742","669.141","9","74.758","13.676"
"375","2026-07-19T01:43:33.7900825+00:00","0.3146","214.453","214.762","46","600","28","2103.703","908.969","18","1814.473","680.512","9","74.758","13.676"
"376","2026-07-19T01:43:34.7964983+00:00","0.3881","214.676","214.98","46","600","28","2115.395","921.773","18","1825.961","693.117","9","74.758","13.676"
"377","2026-07-19T01:43:35.7929416+00:00","0.392","214.707","215.004","46","600","28","2115.426","921.797","18","1825.961","693.117","9","74.758","13.676"
"378","2026-07-19T01:43:36.7983679+00:00","1.0878","214.957","215.32","48","604","28","2115.684","922.121","18","1825.961","693.117","9","74.758","13.676"
"379","2026-07-19T01:43:37.7906605+00:00","1.0235","214.988","215.34","48","604","28","2115.633","921.98","18","1825.883","692.961","9","74.758","13.676"
"380","2026-07-19T01:43:38.7854903+00:00","0.7853","215.133","215.465","47","602","28","2115.711","921.941","18","1825.785","692.766","9","74.758","13.676"
"381","2026-07-19T01:43:39.7948496+00:00","0.3096","214.758","215.113","48","604","28","2115.348","921.602","18","1825.785","692.766","9","74.758","13.676"
"382","2026-07-19T01:43:40.7973166+00:00","0.6235","214.297","214.918","46","600","28","2114.855","921.375","18","1825.785","692.766","9","74.758","13.676"
"383","2026-07-19T01:43:41.7985062+00:00","0","214.137","214.75","46","600","28","2114.68","921.191","18","1825.785","692.766","9","74.758","13.676"
"384","2026-07-19T01:43:42.7904933+00:00","0.7088","214.215","214.844","46","600","28","2114.758","921.285","18","1825.785","692.766","9","74.758","13.676"
"385","2026-07-19T01:43:43.7911132+00:00","0.3904","214.199","214.812","46","600","28","2114.754","921.266","18","1825.785","692.766","9","74.758","13.676"
"386","2026-07-19T01:43:44.7826026+00:00","0.4728","214.227","214.875","47","602","28","2114.875","921.414","18","1825.785","692.766","9","74.758","13.676"
"387","2026-07-19T01:43:45.7869106+00:00","0.4667","214.438","215.098","48","604","28","2114.984","921.543","18","1825.785","692.766","9","74.758","13.676"
"388","2026-07-19T01:43:46.7864251+00:00","0.8598","214.359","215.039","48","604","28","2114.953","921.527","18","1825.785","692.766","9","74.758","13.676"
"389","2026-07-19T01:43:47.7895862+00:00","0.3894","214.188","214.816","45","602","28","2114.734","921.262","18","1825.785","692.766","9","74.758","13.676"
"390","2026-07-19T01:43:48.7884617+00:00","0.6257","214.152","214.789","45","602","28","2114.25","920.332","18","1825.605","692.395","9","74.473","13.121"
"391","2026-07-19T01:43:49.7954539+00:00","0.2327","214.047","214.637","44","600","28","2113.945","919.711","18","1825.488","692.148","9","74.332","12.848"
"392","2026-07-19T01:43:50.7892898+00:00","0.393","213.441","214.039","44","600","28","2113.273","919.047","18","1825.488","692.148","9","74.332","12.848"
"393","2026-07-19T01:43:51.7973788+00:00","0.5425","214.004","214.598","44","600","28","2113.824","919.594","18","1825.488","692.148","9","74.332","12.848"
"394","2026-07-19T01:43:52.7895094+00:00","0.2362","213.961","214.555","44","600","28","2113.641","919.168","18","1825.246","691.645","9","74.332","12.848"
"395","2026-07-19T01:43:53.7939268+00:00","0.5445","214.105","214.727","45","602","28","2113.766","919.301","18","1825.246","691.645","9","74.332","12.848"
"396","2026-07-19T01:43:54.7868332+00:00","0.4721","213.5","214.117","45","602","28","2113.695","919.219","18","1825.246","691.645","9","74.332","12.848"
"397","2026-07-19T01:43:55.7963055+00:00","0.6965","214.074","214.68","45","602","28","2113.809","919.355","18","1825.246","691.645","9","74.332","12.848"
"398","2026-07-19T01:43:56.7857389+00:00","0.7106","213.922","214.512","44","600","28","2113.5","919.004","18","1825.246","691.645","9","74.332","12.848"
"399","2026-07-19T01:43:57.7959535+00:00","0.3867","214.094","214.73","45","602","28","2113.699","919.25","18","1825.246","691.645","9","74.332","12.848"
"400","2026-07-19T01:43:58.7878718+00:00","0.0788","213.977","214.566","44","600","28","2113.559","919.062","18","1825.246","691.645","9","74.332","12.848"
"401","2026-07-19T01:43:59.7977186+00:00","0.3868","212.418","212.953","44","600","28","2113.141","918.676","18","1825.246","691.645","9","74.332","12.848"
"402","2026-07-19T01:44:00.7833467+00:00","0","212.324","212.836","44","600","28","2112","917.426","18","1825.246","691.645","9","74.332","12.848"
"403","2026-07-19T01:44:01.7821476+00:00","0.3911","212.52","213.074","45","602","28","2112.211","917.68","18","1825.246","691.645","9","74.332","12.848"
"404","2026-07-19T01:44:02.7885521+00:00","0.3881","212.203","212.738","45","602","28","2111.883","917.332","18","1825.246","691.645","9","74.332","12.848"
"405","2026-07-19T01:44:03.7851576+00:00","0.7055","214.492","215.117","45","602","28","2111.926","917.391","18","1825.246","691.645","9","74.332","12.848"
"406","2026-07-19T01:44:04.7957103+00:00","0","214.453","215.078","45","602","28","2114.062","919.602","18","1825.246","691.645","9","74.332","12.848"
"407","2026-07-19T01:44:05.7926705+00:00","0.9404","214.238","214.859","44","600","28","2113.84","919.363","18","1825.246","691.645","9","74.332","12.848"
"408","2026-07-19T01:44:06.7849550+00:00","0.3937","214.398","215.027","45","602","28","2113.977","919.52","18","1825.246","691.645","9","74.332","12.848"
"409","2026-07-19T01:44:07.7973900+00:00","0.463","214.148","214.805","44","600","28","2113.727","919.297","18","1825.246","691.645","9","74.332","12.848"
"410","2026-07-19T01:44:08.7915907+00:00","0.3143","214.508","215.117","44","600","28","2114.086","919.609","18","1825.246","691.645","9","74.332","12.848"
"411","2026-07-19T01:44:09.7858648+00:00","0.0786","214.051","214.641","44","600","28","2113.66","919.215","18","1825.246","691.645","9","74.332","12.848"
"412","2026-07-19T01:44:10.7975482+00:00","0.3861","214.309","214.918","45","602","28","2113.957","919.48","18","1825.246","691.645","9","74.332","12.848"
"413","2026-07-19T01:44:11.7978535+00:00","0","214.156","214.766","45","602","28","2113.781","919.305","18","1825.246","691.645","9","74.332","12.848"
"414","2026-07-19T01:44:12.7916597+00:00","0.7861","214.371","214.992","45","602","28","2113.949","919.484","18","1825.246","691.645","9","74.332","12.848"
"415","2026-07-19T01:44:13.7855261+00:00","0.8647","214.254","214.863","45","602","28","2113.902","919.426","18","1825.246","691.645","9","74.332","12.848"
"416","2026-07-19T01:44:14.7955895+00:00","0.5414","214.191","214.785","44","600","28","2113.77","919.277","18","1825.246","691.645","9","74.332","12.848"
"417","2026-07-19T01:44:15.7865503+00:00","0.6307","214.266","214.875","45","602","28","2113.863","919.387","18","1825.246","691.645","9","74.332","12.848"
"418","2026-07-19T01:44:16.7935055+00:00","0.3879","214.102","214.742","44","600","28","2113.68","919.234","18","1825.246","691.645","9","74.332","12.848"
"419","2026-07-19T01:44:17.7993339+00:00","0.1553","214.125","214.715","44","600","28","2113.703","919.207","18","1825.246","691.645","9","74.332","12.848"
"420","2026-07-19T01:44:18.7962625+00:00","0.3918","214.172","214.812","44","600","28","2113.809","919.344","18","1825.246","691.645","9","74.332","12.848"
"421","2026-07-19T01:44:19.7911260+00:00","0.4712","214.137","214.746","45","602","28","2113.73","919.254","18","1825.246","691.645","9","74.332","12.848"
"422","2026-07-19T01:44:20.7905176+00:00","0.7817","214.176","214.797","45","602","28","2113.902","919.43","18","1825.246","691.645","9","74.332","12.848"
"423","2026-07-19T01:44:21.7974720+00:00","0.4655","214.242","214.852","45","602","28","2113.758","919.281","18","1825.246","691.645","9","74.332","12.848"
"424","2026-07-19T01:44:22.7902889+00:00","0.5508","214.262","214.918","46","604","28","2113.84","919.41","18","1825.246","691.645","9","74.332","12.848"
"425","2026-07-19T01:44:23.7969574+00:00","0.3104","213.988","214.578","44","600","28","2113.727","919.25","18","1825.246","691.645","9","74.332","12.848"
"426","2026-07-19T01:44:24.7894318+00:00","0.9446","214.223","214.859","45","602","28","2113.805","919.355","18","1825.246","691.645","9","74.332","12.848"
"427","2026-07-19T01:44:25.7945074+00:00","0.3887","214.082","214.672","44","600","28","2113.691","919.195","18","1825.246","691.645","9","74.332","12.848"
"428","2026-07-19T01:44:26.7862732+00:00","0.3151","213.406","214.043","44","600","28","2112.984","918.535","18","1825.246","691.645","9","74.332","12.848"
"429","2026-07-19T01:44:27.7940205+00:00","0","213.395","213.996","44","600","28","2112.973","918.488","18","1825.246","691.645","9","74.332","12.848"
"430","2026-07-19T01:44:28.7918930+00:00","0.7046","214.062","214.711","45","602","28","2113.641","919.203","18","1825.246","691.645","9","74.332","12.848"
"431","2026-07-19T01:44:29.7989992+00:00","0.2327","214.051","214.668","45","602","28","2113.656","919.188","18","1825.246","691.645","9","74.332","12.848"
"432","2026-07-19T01:44:30.7843801+00:00","0.0793","213.535","214.152","45","602","28","2113.121","918.711","18","1825.246","691.645","9","74.332","12.848"
"433","2026-07-19T01:44:31.7863226+00:00","1.1696","212.504","213.086","46","604","28","2113.684","919.25","18","1825.246","691.645","9","74.332","12.848"
"434","2026-07-19T01:44:32.7975612+00:00","0.309","212.504","213.043","45","602","28","2112.301","917.754","18","1825.246","691.645","9","74.332","12.848"
"435","2026-07-19T01:44:33.7917634+00:00","0.6286","212.305","212.84","45","602","28","2111.984","917.434","18","1825.246","691.645","9","74.332","12.848"
"436","2026-07-19T01:44:34.7985547+00:00","0.1552","212.281","212.793","44","600","28","2111.863","917.289","18","1825.246","691.645","9","74.332","12.848"
"437","2026-07-19T01:44:35.7863662+00:00","0.3954","212.281","212.793","44","600","28","2111.895","917.32","18","1825.246","691.645","9","74.332","12.848"
"438","2026-07-19T01:44:36.7962690+00:00","0.0774","213.152","213.75","44","600","28","2112.809","918.32","18","1825.246","691.645","9","74.332","12.848"
"439","2026-07-19T01:44:37.7898964+00:00","1.258","214.543","215.152","45","602","28","2113.465","918.992","18","1825.246","691.645","9","74.332","12.848"
"440","2026-07-19T01:44:38.7983377+00:00","0.3874","212.277","212.812","45","602","28","2111.988","917.438","18","1825.246","691.645","9","74.332","12.848"
"441","2026-07-19T01:44:39.7915980+00:00","1.1012","214.645","215.262","45","602","28","2112.051","917.504","18","1825.246","691.645","9","74.332","12.848"
"442","2026-07-19T01:44:40.7865520+00:00","0.7852","214.664","215.277","45","602","28","2111.797","917.246","18","1825.246","691.645","9","74.332","12.848"
"443","2026-07-19T01:44:41.7961302+00:00","0.3869","214.34","214.973","45","602","28","2113.922","919.469","18","1825.246","691.645","9","74.332","12.848"
"444","2026-07-19T01:44:42.7878577+00:00","0.6302","214.391","214.977","44","600","28","2113.992","919.492","18","1825.246","691.645","9","74.332","12.848"
"445","2026-07-19T01:44:43.7847309+00:00","0.5486","214.125","214.734","44","600","28","2113.723","919.246","18","1825.246","691.645","9","74.332","12.848"
"446","2026-07-19T01:44:44.7931560+00:00","0.1549","214.098","214.688","44","600","28","2113.695","919.199","18","1825.246","691.645","9","74.332","12.848"
"447","2026-07-19T01:44:45.7935828+00:00","0.4686","214.098","214.715","44","600","28","2113.676","919.207","18","1825.246","691.645","9","74.332","12.848"
"448","2026-07-19T01:44:46.7831304+00:00","0.3158","214.434","215.047","45","602","28","2114.02","919.547","18","1825.246","691.645","9","74.332","12.848"
"449","2026-07-19T01:44:47.7968608+00:00","0.7707","214.613","215.238","45","602","28","2114.191","919.73","18","1825.246","691.645","9","74.332","12.848"
"450","2026-07-19T01:44:48.7913011+00:00","1.1784","214.527","215.152","45","602","28","2114.117","919.656","18","1825.246","691.645","9","74.332","12.848"
"451","2026-07-19T01:44:49.7827007+00:00","1.1032","214.418","215.062","45","602","28","2113.996","919.555","18","1825.246","691.645","9","74.332","12.848"
"452","2026-07-19T01:44:50.7913283+00:00","0.3098","214.418","215.027","45","602","28","2114.012","919.535","18","1825.246","691.645","9","74.332","12.848"
"453","2026-07-19T01:44:51.7878783+00:00","0.784","214.168","214.805","44","600","28","2113.812","919.355","18","1825.246","691.645","9","74.332","12.848"
"454","2026-07-19T01:44:52.7822521+00:00","0.3143","214.227","214.832","44","600","28","2113.816","919.336","18","1825.246","691.645","9","74.332","12.848"
"455","2026-07-19T01:44:53.7986219+00:00","0.0769","214.027","214.617","44","600","28","2113.621","919.184","18","1825.246","691.645","9","74.332","12.848"
"456","2026-07-19T01:44:54.7916028+00:00","0.3934","214.031","214.625","43","596","28","2113.609","919.117","18","1825.246","691.645","9","74.332","12.848"
"457","2026-07-19T01:44:55.7937465+00:00","0.5457","214.062","214.66","44","598","28","2113.504","918.887","18","1825.109","691.379","9","74.332","12.848"
"458","2026-07-19T01:44:56.7880821+00:00","1.2571","214.387","215.016","44","598","28","2113.781","919.137","18","1825.039","691.25","9","74.332","12.848"
"459","2026-07-19T01:44:57.7992332+00:00","0.0773","214.086","214.684","44","598","28","2113.535","918.859","18","1825.039","691.25","9","74.332","12.848"
"460","2026-07-19T01:44:58.7963830+00:00","0.3917","214.035","214.641","44","598","28","2113.41","918.742","18","1825.039","691.25","9","74.332","12.848"
"461","2026-07-19T01:44:59.7909132+00:00","0.5499","214.074","214.668","44","598","28","2113.352","918.426","18","1824.895","690.859","9","74.332","12.848"
"462","2026-07-19T01:45:00.7938386+00:00","1.0906","214.074","214.684","43","596","28","2113.301","918.391","18","1824.895","690.859","9","74.332","12.848"
"463","2026-07-19T01:45:01.7894839+00:00","0.3139","213.906","214.48","43","596","28","2113.133","918.188","18","1824.895","690.859","9","74.332","12.848"
"464","2026-07-19T01:45:02.7983479+00:00","0.3872","214.074","214.656","43","596","28","2113.309","918.371","18","1824.895","690.859","9","74.332","12.848"
"465","2026-07-19T01:45:03.7965971+00:00","0","213.336","213.918","43","596","28","2112.562","917.625","18","1824.895","690.859","9","74.332","12.848"
"466","2026-07-19T01:45:04.7926628+00:00","0.7059","212.543","213.098","45","598","28","2113.156","918.273","18","1824.895","690.859","9","74.332","12.848"
"467","2026-07-19T01:45:05.7997389+00:00","0.543","213.449","214.051","44","598","28","2113.449","918.523","18","1824.895","690.859","9","74.332","12.848"
"468","2026-07-19T01:45:06.7906467+00:00","0.7096","213.633","214.25","44","598","28","2112.965","918.09","18","1824.895","690.859","9","74.332","12.848"
"469","2026-07-19T01:45:07.7972504+00:00","0.6209","213.977","214.578","44","598","28","2113.195","918.246","18","1824.895","690.859","9","74.332","12.848"
"470","2026-07-19T01:45:08.7884721+00:00","0.867","214.066","214.695","45","600","28","2113.297","918.406","18","1824.895","690.859","9","74.332","12.848"
"471","2026-07-19T01:45:09.7895379+00:00","0","213.324","213.902","43","596","28","2113.137","918.188","18","1824.895","690.859","9","74.332","12.848"
"472","2026-07-19T01:45:10.7835210+00:00","0.5502","212.211","212.738","43","596","28","2112.633","917.707","18","1824.895","690.859","9","74.332","12.848"
"473","2026-07-19T01:45:11.7904879+00:00","0.3879","212.133","212.625","43","596","28","2111.395","916.367","18","1824.895","690.859","9","74.332","12.848"
"474","2026-07-19T01:45:12.7875624+00:00","0.7052","214.156","214.766","43","596","28","2111.66","916.727","18","1824.895","690.859","9","74.332","12.848"
"475","2026-07-19T01:45:13.7945073+00:00","0.2328","214.379","215.008","45","600","28","2111.414","916.438","18","1824.895","690.859","9","74.332","12.848"
"476","2026-07-19T01:45:14.7993602+00:00","0.4665","214.312","214.902","44","598","28","2112.66","917.793","18","1824.895","690.859","9","74.332","12.848"
"477","2026-07-19T01:45:15.7873416+00:00","0.9489","214.438","215.055","45","600","28","2113.695","918.793","18","1824.895","690.859","9","74.332","12.848"
"478","2026-07-19T01:45:16.7985865+00:00","0","214.199","214.773","44","596","28","2113.477","918.531","18","1824.895","690.859","9","74.332","12.848"
"479","2026-07-19T01:45:17.7933332+00:00","0.4712","214.352","214.957","45","598","28","2113.598","918.684","18","1824.895","690.859","9","74.332","12.848"
"480","2026-07-19T01:45:18.7877107+00:00","0.55","214.211","214.789","44","596","28","2113.449","918.508","18","1824.895","690.859","9","74.332","12.848"
"481","2026-07-19T01:45:19.7846543+00:00","0.7053","214.156","214.738","44","596","28","2113.383","918.445","18","1824.895","690.859","9","74.332","12.848"
"482","2026-07-19T01:45:20.7859703+00:00","0.156","214.004","214.582","44","596","28","2113.238","918.297","18","1824.895","690.859","9","74.332","12.848"
"483","2026-07-19T01:45:21.7911666+00:00","0.544","214.344","215","46","598","28","2113.648","918.762","18","1824.895","690.859","9","74.332","12.848"
"484","2026-07-19T01:45:22.7873274+00:00","0.6274","214.254","214.883","46","600","28","2113.492","918.602","18","1824.895","690.859","9","74.332","12.848"
"485","2026-07-19T01:45:23.7896504+00:00","0.4677","214.137","214.77","45","598","28","2113.379","918.492","18","1824.895","690.859","9","74.332","12.848"
"486","2026-07-19T01:45:24.7862472+00:00","0.9407","214.285","214.906","46","600","28","2113.512","918.613","18","1824.895","690.859","9","74.332","12.848"
"487","2026-07-19T01:45:25.7937803+00:00","0.2326","213.535","214.156","44","596","28","2113.336","918.422","18","1824.895","690.859","9","74.332","12.848"
"488","2026-07-19T01:45:26.7908499+00:00","0.7835","214.41","215.027","46","600","28","2113.641","918.738","18","1824.895","690.859","9","74.332","12.848"
"489","2026-07-19T01:45:27.7947119+00:00","0.1556","214.012","214.586","44","596","28","2113.242","918.297","18","1824.895","690.859","9","74.332","12.848"
"490","2026-07-19T01:45:28.7875276+00:00","0.7082","214.031","214.605","44","596","28","2113.258","918.312","18","1824.895","690.859","9","74.332","12.848"
"491","2026-07-19T01:45:29.7974382+00:00","0.0774","213.973","214.547","44","596","28","2113.27","918.324","18","1824.895","690.859","9","74.332","12.848"
"492","2026-07-19T01:45:30.7894380+00:00","1.0238","214.277","214.91","46","600","28","2113.504","918.617","18","1824.895","690.859","9","74.332","12.848"
"493","2026-07-19T01:45:31.7950304+00:00","0.3108","214.191","214.816","46","600","28","2113.449","918.555","18","1824.895","690.859","9","74.332","12.848"
"494","2026-07-19T01:45:32.7976284+00:00","0.6234","214.262","214.918","46","600","28","2113.492","918.629","18","1824.895","690.859","9","74.332","12.848"
"495","2026-07-19T01:45:33.7998051+00:00","0.6236","214.219","214.84","46","600","28","2113.496","918.594","18","1824.895","690.859","9","74.332","12.848"
"496","2026-07-19T01:45:34.7947237+00:00","0.4711","213.988","214.586","44","596","28","2113.227","918.305","18","1824.895","690.859","9","74.332","12.848"
"497","2026-07-19T01:45:35.7973197+00:00","0.4675","214.238","214.852","46","600","28","2113.465","918.559","18","1824.895","690.859","9","74.332","12.848"
"498","2026-07-19T01:45:36.7905241+00:00","0.6293","213.609","214.223","44","596","28","2113.34","918.426","18","1824.895","690.859","9","74.332","12.848"
"499","2026-07-19T01:45:37.7851208+00:00","0.1571","213.41","213.988","44","596","28","2112.676","917.75","18","1824.895","690.859","9","74.332","12.848"
"500","2026-07-19T01:45:38.7961784+00:00","0.4636","212.477","213.02","45","598","28","2112.898","917.996","18","1824.895","690.859","9","74.332","12.848"
"501","2026-07-19T01:45:39.7904192+00:00","0.3929","212.32","212.863","46","598","28","2112.898","918.008","18","1824.895","690.859","9","74.332","12.848"
"502","2026-07-19T01:45:40.7882123+00:00","0.5481","212.312","212.895","46","598","28","2112.324","917.391","18","1824.895","690.859","9","74.332","12.848"
"503","2026-07-19T01:45:41.7984973+00:00","0.3866","214.656","215.285","46","600","28","2111.582","916.617","18","1824.895","690.859","9","74.332","12.848"
"504","2026-07-19T01:45:42.7929884+00:00","0.4713","214.488","215.137","46","600","28","2114.008","919.133","18","1824.895","690.859","9","74.332","12.848"
"505","2026-07-19T01:45:43.7906979+00:00","0.7047","214.363","214.941","44","596","28","2111.438","916.41","18","1824.895","690.859","9","74.332","12.848"
"506","2026-07-19T01:45:44.7966462+00:00","0.3107","214.426","215.043","46","598","28","2111.484","916.512","18","1824.895","690.859","9","74.332","12.848"
"507","2026-07-19T01:45:45.7984070+00:00","0.5459","214.281","214.867","44","596","28","2111.441","916.418","18","1824.895","690.859","9","74.332","12.848"
"508","2026-07-19T01:45:46.7909089+00:00","0.1574","214.145","214.715","44","596","28","2113.387","918.438","18","1824.895","690.859","9","74.332","12.848"
"509","2026-07-19T01:45:47.7847589+00:00","0.4717","214.195","214.766","44","596","28","2113.422","918.473","18","1824.895","690.859","9","74.332","12.848"
"510","2026-07-19T01:45:48.7950357+00:00","0.0773","214.379","214.996","46","598","28","2113.672","918.77","18","1824.895","690.859","9","74.332","12.848"
"511","2026-07-19T01:45:49.7905614+00:00","0.8632","214.465","215.098","46","598","28","2113.754","918.836","18","1824.895","690.859","9","74.332","12.848"
"512","2026-07-19T01:45:50.7826607+00:00","0.7875","214.684","215.301","46","600","28","2114.645","919.746","18","1824.895","690.859","9","74.332","12.848"
"513","2026-07-19T01:45:51.7916380+00:00","0.6194","214.551","215.172","46","600","28","2113.789","918.891","18","1824.895","690.859","9","74.332","12.848"
"514","2026-07-19T01:45:52.7935982+00:00","0.2339","214.191","214.762","44","596","28","2113.508","918.578","18","1824.895","690.859","9","74.332","12.848"
"515","2026-07-19T01:45:53.7915359+00:00","1.2526","214.312","214.941","46","600","28","2113.539","918.648","18","1824.895","690.859","9","74.332","12.848"
"516","2026-07-19T01:45:54.7946699+00:00","0.1558","214.043","214.613","44","596","28","2113.27","918.32","18","1824.895","690.859","9","74.332","12.848"
"517","2026-07-19T01:45:55.7852955+00:00","0.5521","214.242","214.832","44","596","28","2113.469","918.539","18","1824.895","690.859","9","74.332","12.848"
"518","2026-07-19T01:45:56.7934833+00:00","0.155","213.992","214.562","44","596","28","2113.219","918.27","18","1824.895","690.859","9","74.332","12.848"
"519","2026-07-19T01:45:57.7881918+00:00","1.021","214.234","214.875","46","598","28","2113.453","918.547","18","1824.895","690.859","9","74.332","12.848"
"520","2026-07-19T01:45:58.7854001+00:00","0.235","214.293","214.883","45","598","28","2113.531","918.602","18","1824.895","690.859","9","74.332","12.848"
"521","2026-07-19T01:45:59.7818790+00:00","0.4704","214.551","215.184","46","600","28","2113.785","918.898","18","1824.895","690.859","9","74.332","12.848"
